step,t_sec,timestamp_utc,frame_id_hex,byte0,byte1,byte2,byte3,byte4,byte5,byte6,byte7,can_heartbeat_ok,warning_tag,control_action,risk_level
6855,685.5,2026-04-22T08:40:40.947972+00:00,0x18F184A0,123,101,52,54,87,108,67,58,1,,BRAKE,normal
6855,685.5,2026-04-22T08:40:40.947972+00:00,0x18F185A0,255,255,11,0,96,41,0,0,1,,BRAKE,normal
6855,685.5,2026-04-22T08:40:40.947972+00:00,0x18F189A0,22,0,6,0,0,0,0,0,1,,BRAKE,normal
6855,685.5,2026-04-22T08:40:40.947972+00:00,0x18F190A0,30,3,2,3,217,0,0,0,1,,BRAKE,normal
6856,685.6,2026-04-22T08:40:40.948151+00:00,0x18F181A0,0,1,0,52,92,27,12,2,1,,BRAKE,normal
6856,685.6,2026-04-22T08:40:40.948151+00:00,0x18F182A0,172,37,154,119,0,0,0,0,1,,BRAKE,normal
6856,685.6,2026-04-22T08:40:40.948151+00:00,0x18F183A0,144,1,0,0,172,2,29,3,1,,BRAKE,normal
6856,685.6,2026-04-22T08:40:40.948151+00:00,0x18F184A0,123,101,52,55,87,106,67,58,1,,BRAKE,normal
6856,685.6,2026-04-22T08:40:40.948151+00:00,0x18F185A0,255,255,11,0,96,41,0,0,1,,BRAKE,normal
6856,685.6,2026-04-22T08:40:40.948151+00:00,0x18F189A0,22,0,6,0,0,0,0,0,1,,BRAKE,normal
6856,685.6,2026-04-22T08:40:40.948151+00:00,0x18F190A0,29,3,2,3,219,0,0,0,1,,BRAKE,normal
6857,685.7,2026-04-22T08:40:40.948329+00:00,0x18F181A0,0,1,0,52,92,27,12,2,1,,BRAKE,normal
6857,685.7,2026-04-22T08:40:40.948329+00:00,0x18F182A0,171,35,154,118,0,0,0,0,1,,BRAKE,normal
6857,685.7,2026-04-22T08:40:40.948329+00:00,0x18F183A0,144,1,0,0,170,2,39,3,1,,BRAKE,normal
6857,685.7,2026-04-22T08:40:40.948329+00:00,0x18F184A0,123,101,52,53,87,109,67,58,1,,BRAKE,normal
6857,685.7,2026-04-22T08:40:40.948329+00:00,0x18F185A0,255,255,11,0,96,41,0,0,1,,BRAKE,normal
6857,685.7,2026-04-22T08:40:40.948329+00:00,0x18F189A0,22,0,6,0,0,0,0,0,1,,BRAKE,normal
6857,685.7,2026-04-22T08:40:40.948329+00:00,0x18F190A0,39,3,2,3,216,0,0,0,1,,BRAKE,normal
6858,685.8,2026-04-22T08:40:40.948506+00:00,0x18F181A0,0,1,0,52,92,27,12,2,1,,BRAKE,normal
6858,685.8,2026-04-22T08:40:40.948506+00:00,0x18F182A0,173,38,154,116,0,0,0,0,1,,BRAKE,normal
6858,685.8,2026-04-22T08:40:40.948506+00:00,0x18F183A0,144,1,0,0,163,2,31,3,1,,BRAKE,normal
6858,685.8,2026-04-22T08:40:40.948506+00:00,0x18F184A0,123,102,52,54,87,108,67,58,1,,BRAKE,normal
6858,685.8,2026-04-22T08:40:40.948506+00:00,0x18F185A0,255,255,11,0,96,41,0,0,1,,BRAKE,normal
6858,685.8,2026-04-22T08:40:40.948506+00:00,0x18F189A0,22,0,6,0,0,0,0,0,1,,BRAKE,normal
6858,685.8,2026-04-22T08:40:40.948506+00:00,0x18F190A0,31,3,2,3,218,0,0,0,1,,BRAKE,normal
6859,685.9,2026-04-22T08:40:40.948684+00:00,0x18F181A0,0,1,0,52,92,27,12,2,1,,BRAKE,normal
6859,685.9,2026-04-22T08:40:40.948684+00:00,0x18F182A0,168,37,154,118,0,0,0,0,1,,BRAKE,normal
6859,685.9,2026-04-22T08:40:40.948684+00:00,0x18F183A0,144,1,0,0,158,2,41,3,1,,BRAKE,normal
6859,685.9,2026-04-22T08:40:40.948684+00:00,0x18F184A0,123,102,52,54,87,108,67,58,1,,BRAKE,normal
6859,685.9,2026-04-22T08:40:40.948684+00:00,0x18F185A0,255,255,11,0,96,41,0,0,1,,BRAKE,normal
6859,685.9,2026-04-22T08:40:40.948684+00:00,0x18F189A0,22,0,6,0,0,0,0,0,1,,BRAKE,normal
6859,685.9,2026-04-22T08:40:40.948684+00:00,0x18F190A0,41,3,2,3,220,0,0,0,1,,BRAKE,normal
6860,686.0,2026-04-22T08:40:40.948864+00:00,0x18F181A0,0,1,0,52,92,27,12,2,1,,BRAKE,normal
6860,686.0,2026-04-22T08:40:40.948864+00:00,0x18F182A0,168,36,154,119,0,0,0,0,1,,BRAKE,normal
6860,686.0,2026-04-22T08:40:40.948864+00:00,0x18F183A0,144,1,0,0,166,2,30,3,1,,BRAKE,normal
6860,686.0,2026-04-22T08:40:40.948864+00:00,0x18F184A0,123,102,52,54,87,108,67,58,1,,BRAKE,normal
6860,686.0,2026-04-22T08:40:40.948864+00:00,0x18F185A0,255,255,11,0,96,41,0,0,1,,BRAKE,normal
6860,686.0,2026-04-22T08:40:40.948864+00:00,0x18F189A0,22,0,6,0,0,0,0,0,1,,BRAKE,normal
6860,686.0,2026-04-22T08:40:40.948864+00:00,0x18F190A0,30,3,2,3,221,0,0,0,1,,BRAKE,normal
6861,686.1,2026-04-22T08:40:40.949089+00:00,0x18F181A0,0,1,0,52,92,27,12,2,1,,BRAKE,normal
6861,686.1,2026-04-22T08:40:40.949089+00:00,0x18F182A0,168,35,157,118,0,0,0,0,1,,BRAKE,normal
6861,686.1,2026-04-22T08:40:40.949089+00:00,0x18F183A0,144,1,0,0,170,2,45,3,1,,BRAKE,normal
6861,686.1,2026-04-22T08:40:40.949089+00:00,0x18F184A0,123,101,52,55,87,107,67,58,1,,BRAKE,normal
6861,686.1,2026-04-22T08:40:40.949089+00:00,0x18F185A0,255,255,11,0,96,41,0,0,1,,BRAKE,normal
6861,686.1,2026-04-22T08:40:40.949089+00:00,0x18F189A0,22,0,6,0,0,0,0,0,1,,BRAKE,normal
6861,686.1,2026-04-22T08:40:40.949089+00:00,0x18F190A0,45,3,2,3,219,0,0,0,1,,BRAKE,normal
6862,686.2,2026-04-22T08:40:40.949272+00:00,0x18F181A0,0,1,0,52,92,27,12,2,1,,BRAKE,normal
6862,686.2,2026-04-22T08:40:40.949272+00:00,0x18F182A0,169,35,154,119,0,0,0,0,1,,BRAKE,normal
6862,686.2,2026-04-22T08:40:40.949272+00:00,0x18F183A0,144,1,0,0,181,2,47,3,1,,BRAKE,normal
6862,686.2,2026-04-22T08:40:40.949272+00:00,0x18F184A0,123,102,52,54,87,109,67,58,1,,BRAKE,normal
6862,686.2,2026-04-22T08:40:40.949272+00:00,0x18F185A0,255,255,11,0,96,41,0,0,1,,BRAKE,normal
6862,686.2,2026-04-22T08:40:40.949272+00:00,0x18F189A0,23,0,6,0,0,0,0,0,1,,BRAKE,normal
6862,686.2,2026-04-22T08:40:40.949272+00:00,0x18F190A0,47,3,2,3,219,0,0,0,1,,BRAKE,normal
6863,686.3,2026-04-22T08:40:40.949451+00:00,0x18F181A0,0,1,0,52,92,27,12,2,1,,BRAKE,normal
6863,686.3,2026-04-22T08:40:40.949451+00:00,0x18F182A0,173,34,154,117,0,0,0,0,1,,BRAKE,normal
6863,686.3,2026-04-22T08:40:40.949451+00:00,0x18F183A0,144,1,0,0,170,2,39,3,1,,BRAKE,normal
6863,686.3,2026-04-22T08:40:40.949451+00:00,0x18F184A0,123,101,52,54,87,109,67,58,1,,BRAKE,normal
6863,686.3,2026-04-22T08:40:40.949451+00:00,0x18F185A0,255,255,11,0,96,41,0,0,1,,BRAKE,normal
6863,686.3,2026-04-22T08:40:40.949451+00:00,0x18F189A0,23,0,6,0,0,0,0,0,1,,BRAKE,normal
6863,686.3,2026-04-22T08:40:40.949451+00:00,0x18F190A0,39,3,2,3,220,0,0,0,1,,BRAKE,normal
6864,686.4,2026-04-22T08:40:40.949642+00:00,0x18F181A0,0,1,0,52,92,27,12,2,1,,BRAKE,normal
6864,686.4,2026-04-22T08:40:40.949642+00:00,0x18F182A0,170,36,157,118,0,0,0,0,1,,BRAKE,normal
6864,686.4,2026-04-22T08:40:40.949642+00:00,0x18F183A0,144,1,0,0,175,2,45,3,1,,BRAKE,normal
6864,686.4,2026-04-22T08:40:40.949642+00:00,0x18F184A0,123,101,52,53,87,109,67,58,1,,BRAKE,normal
6864,686.4,2026-04-22T08:40:40.949642+00:00,0x18F185A0,255,255,11,0,96,41,0,0,1,,BRAKE,normal
6864,686.4,2026-04-22T08:40:40.949642+00:00,0x18F189A0,23,0,6,0,0,0,0,0,1,,BRAKE,normal
6864,686.4,2026-04-22T08:40:40.949642+00:00,0x18F190A0,45,3,2,3,218,0,0,0,1,,BRAKE,normal
6865,686.5,2026-04-22T08:40:40.949823+00:00,0x18F181A0,0,1,0,52,92,27,12,2,1,,BRAKE,normal
6865,686.5,2026-04-22T08:40:40.949823+00:00,0x18F182A0,172,35,154,117,0,0,0,0,1,,BRAKE,normal
6865,686.5,2026-04-22T08:40:40.949823+00:00,0x18F183A0,144,1,0,0,168,2,43,3,1,,BRAKE,normal
6865,686.5,2026-04-22T08:40:40.949823+00:00,0x18F184A0,123,101,52,54,87,107,67,58,1,,BRAKE,normal
6865,686.5,2026-04-22T08:40:40.949823+00:00,0x18F185A0,255,255,11,0,96,41,0,0,1,,BRAKE,normal
6865,686.5,2026-04-22T08:40:40.949823+00:00,0x18F189A0,23,0,6,0,0,0,0,0,1,,BRAKE,normal
6865,686.5,2026-04-22T08:40:40.949823+00:00,0x18F190A0,43,3,2,3,219,0,0,0,1,,BRAKE,normal
6866,686.6,2026-04-22T08:40:40.950001+00:00,0x18F181A0,0,1,0,52,92,27,12,2,1,,BRAKE,normal
6866,686.6,2026-04-22T08:40:40.950001+00:00,0x18F182A0,167,37,155,119,0,0,0,0,1,,BRAKE,normal
6866,686.6,2026-04-22T08:40:40.950001+00:00,0x18F183A0,144,1,0,0,159,2,46,3,1,,BRAKE,normal
6866,686.6,2026-04-22T08:40:40.950001+00:00,0x18F184A0,123,101,52,54,87,108,67,58,1,,BRAKE,normal
6866,686.6,2026-04-22T08:40:40.950001+00:00,0x18F185A0,255,255,11,0,96,41,0,0,1,,BRAKE,normal
6866,686.6,2026-04-22T08:40:40.950001+00:00,0x18F189A0,23,0,6,0,0,0,0,0,1,,BRAKE,normal
6866,686.6,2026-04-22T08:40:40.950001+00:00,0x18F190A0,46,3,2,3,218,0,0,0,1,,BRAKE,normal
6867,686.7,2026-04-22T08:40:40.950179+00:00,0x18F181A0,0,1,0,52,92,27,12,2,1,,BRAKE,normal
6867,686.7,2026-04-22T08:40:40.950179+00:00,0x18F182A0,172,35,156,117,0,0,0,0,1,,BRAKE,normal
6867,686.7,2026-04-22T08:40:40.950179+00:00,0x18F183A0,144,1,0,0,173,2,46,3,1,,BRAKE,normal
6867,686.7,2026-04-22T08:40:40.950179+00:00,0x18F184A0,123,101,52,54,87,108,67,58,1,,BRAKE,normal
6867,686.7,2026-04-22T08:40:40.950179+00:00,0x18F185A0,255,255,11,0,96,41,0,0,1,,BRAKE,normal
6867,686.7,2026-04-22T08:40:40.950179+00:00,0x18F189A0,23,0,6,0,0,0,0,0,1,,BRAKE,normal
6867,686.7,2026-04-22T08:40:40.950179+00:00,0x18F190A0,46,3,2,3,220,0,0,0,1,,BRAKE,normal
6868,686.8,2026-04-22T08:40:40.950359+00:00,0x18F181A0,0,1,0,52,92,27,12,2,1,,BRAKE,normal
6868,686.8,2026-04-22T08:40:40.950359+00:00,0x18F182A0,170,35,154,117,0,0,0,0,1,,BRAKE,normal
6868,686.8,2026-04-22T08:40:40.950359+00:00,0x18F183A0,144,1,0,0,160,2,40,3,1,,BRAKE,normal
6868,686.8,2026-04-22T08:40:40.950359+00:00,0x18F184A0,123,101,52,54,87,106,67,58,1,,BRAKE,normal
6868,686.8,2026-04-22T08:40:40.950359+00:00,0x18F185A0,255,255,11,0,96,41,0,0,1,,BRAKE,normal
6868,686.8,2026-04-22T08:40:40.950359+00:00,0x18F189A0,23,0,6,0,0,0,0,0,1,,BRAKE,normal
6868,686.8,2026-04-22T08:40:40.950359+00:00,0x18F190A0,40,3,2,3,219,0,0,0,1,,BRAKE,normal
6869,686.9,2026-04-22T08:40:40.950537+00:00,0x18F181A0,0,1,0,52,92,27,12,2,1,,BRAKE,normal
6869,686.9,2026-04-22T08:40:40.950537+00:00,0x18F182A0,172,34,154,120,0,0,0,0,1,,BRAKE,normal
6869,686.9,2026-04-22T08:40:40.950537+00:00,0x18F183A0,144,1,0,0,177,2,53,3,1,,BRAKE,normal
6869,686.9,2026-04-22T08:40:40.950537+00:00,0x18F184A0,123,101,52,54,87,108,67,58,1,,BRAKE,normal
6869,686.9,2026-04-22T08:40:40.950537+00:00,0x18F185A0,255,255,11,0,96,41,0,0,1,,BRAKE,normal
6869,686.9,2026-04-22T08:40:40.950537+00:00,0x18F189A0,23,0,5,0,0,0,0,0,1,,BRAKE,normal
6869,686.9,2026-04-22T08:40:40.950537+00:00,0x18F190A0,53,3,2,3,219,0,0,0,1,,BRAKE,normal
6870,687.0,2026-04-22T08:40:40.950716+00:00,0x18F181A0,0,1,0,52,92,27,12,2,1,,BRAKE,normal
6870,687.0,2026-04-22T08:40:40.950716+00:00,0x18F182A0,171,34,154,118,0,0,0,0,1,,BRAKE,normal
6870,687.0,2026-04-22T08:40:40.950716+00:00,0x18F183A0,144,1,0,0,177,2,53,3,1,,BRAKE,normal
6870,687.0,2026-04-22T08:40:40.950716+00:00,0x18F184A0,123,102,52,54,87,109,67,58,1,,BRAKE,normal
6870,687.0,2026-04-22T08:40:40.950716+00:00,0x18F185A0,255,255,11,0,96,41,0,0,1,,BRAKE,normal
6870,687.0,2026-04-22T08:40:40.950716+00:00,0x18F189A0,23,0,6,0,0,0,0,0,1,,BRAKE,normal
6870,687.0,2026-04-22T08:40:40.950716+00:00,0x18F190A0,53,3,2,3,221,0,0,0,1,,BRAKE,normal
6871,687.1,2026-04-22T08:40:40.950891+00:00,0x18F181A0,0,1,0,52,92,27,12,2,1,,BRAKE,normal
6871,687.1,2026-04-22T08:40:40.950891+00:00,0x18F182A0,169,36,154,118,0,0,0,0,1,,BRAKE,normal
6871,687.1,2026-04-22T08:40:40.950891+00:00,0x18F183A0,144,1,0,0,171,2,55,3,1,,BRAKE,normal
6871,687.1,2026-04-22T08:40:40.950891+00:00,0x18F184A0,123,101,52,54,87,110,67,58,1,,BRAKE,normal
6871,687.1,2026-04-22T08:40:40.950891+00:00,0x18F185A0,255,255,11,0,96,41,0,0,1,,BRAKE,normal
6871,687.1,2026-04-22T08:40:40.950891+00:00,0x18F189A0,23,0,6,0,0,0,0,0,1,,BRAKE,normal
6871,687.1,2026-04-22T08:40:40.950891+00:00,0x18F190A0,55,3,2,3,221,0,0,0,1,,BRAKE,normal
6872,687.2,2026-04-22T08:40:40.951071+00:00,0x18F181A0,0,1,0,52,92,27,12,2,1,,BRAKE,normal
6872,687.2,2026-04-22T08:40:40.951071+00:00,0x18F182A0,168,33,155,118,0,0,0,0,1,,BRAKE,normal
6872,687.2,2026-04-22T08:40:40.951071+00:00,0x18F183A0,144,1,0,0,176,2,53,3,1,,BRAKE,normal
6872,687.2,2026-04-22T08:40:40.951071+00:00,0x18F184A0,123,101,52,54,87,108,67,58,1,,BRAKE,normal
6872,687.2,2026-04-22T08:40:40.951071+00:00,0x18F185A0,255,255,11,0,96,41,0,0,1,,BRAKE,normal
6872,687.2,2026-04-22T08:40:40.951071+00:00,0x18F189A0,23,0,5,0,0,0,0,0,1,,BRAKE,normal
6872,687.2,2026-04-22T08:40:40.951071+00:00,0x18F190A0,53,3,2,3,220,0,0,0,1,,BRAKE,normal
6873,687.3,2026-04-22T08:40:40.951296+00:00,0x18F181A0,0,1,0,52,92,27,12,2,1,,BRAKE,normal
6873,687.3,2026-04-22T08:40:40.951296+00:00,0x18F182A0,172,36,155,118,0,0,0,0,1,,BRAKE,normal
6873,687.3,2026-04-22T08:40:40.951296+00:00,0x18F183A0,144,1,0,0,178,2,38,3,1,,BRAKE,normal
6873,687.3,2026-04-22T08:40:40.951296+00:00,0x18F184A0,123,101,52,54,87,109,67,58,1,,BRAKE,normal
6873,687.3,2026-04-22T08:40:40.951296+00:00,0x18F185A0,255,255,11,0,96,41,0,0,1,,BRAKE,normal
6873,687.3,2026-04-22T08:40:40.951296+00:00,0x18F189A0,23,0,6,0,0,0,0,0,1,,BRAKE,normal
6873,687.3,2026-04-22T08:40:40.951296+00:00,0x18F190A0,38,3,2,3,217,0,0,0,1,,BRAKE,normal
6874,687.4,2026-04-22T08:40:40.951478+00:00,0x18F181A0,0,1,0,52,92,27,12,2,1,,BRAKE,normal
6874,687.4,2026-04-22T08:40:40.951478+00:00,0x18F182A0,171,36,155,120,0,0,0,0,1,,BRAKE,normal
6874,687.4,2026-04-22T08:40:40.951478+00:00,0x18F183A0,144,1,0,0,180,2,34,3,1,,BRAKE,normal
6874,687.4,2026-04-22T08:40:40.951478+00:00,0x18F184A0,123,101,52,54,87,108,67,58,1,,BRAKE,normal
6874,687.4,2026-04-22T08:40:40.951478+00:00,0x18F185A0,255,255,11,0,96,41,0,0,1,,BRAKE,normal
6874,687.4,2026-04-22T08:40:40.951478+00:00,0x18F189A0,23,0,6,0,0,0,0,0,1,,BRAKE,normal
6874,687.4,2026-04-22T08:40:40.951478+00:00,0x18F190A0,34,3,2,3,218,0,0,0,1,,BRAKE,normal
6875,687.5,2026-04-22T08:40:40.951658+00:00,0x18F181A0,0,1,0,52,92,27,12,2,1,,BRAKE,normal
6875,687.5,2026-04-22T08:40:40.951658+00:00,0x18F182A0,173,37,156,118,0,0,0,0,1,,BRAKE,normal
6875,687.5,2026-04-22T08:40:40.951658+00:00,0x18F183A0,144,1,0,0,167,2,60,3,1,,BRAKE,normal
6875,687.5,2026-04-22T08:40:40.951658+00:00,0x18F184A0,123,101,52,54,87,107,67,58,1,,BRAKE,normal
6875,687.5,2026-04-22T08:40:40.951658+00:00,0x18F185A0,255,255,11,0,96,41,0,0,1,,BRAKE,normal
6875,687.5,2026-04-22T08:40:40.951658+00:00,0x18F189A0,22,0,6,0,0,0,0,0,1,,BRAKE,normal
6875,687.5,2026-04-22T08:40:40.951658+00:00,0x18F190A0,60,3,2,3,218,0,0,0,1,,BRAKE,normal
6876,687.6,2026-04-22T08:40:40.951836+00:00,0x18F181A0,0,1,0,52,92,27,12,2,1,,BRAKE,normal
6876,687.6,2026-04-22T08:40:40.951836+00:00,0x18F182A0,172,37,155,117,0,0,0,0,1,,BRAKE,normal
6876,687.6,2026-04-22T08:40:40.951836+00:00,0x18F183A0,144,1,0,0,172,2,54,3,1,,BRAKE,normal
6876,687.6,2026-04-22T08:40:40.951836+00:00,0x18F184A0,123,101,52,53,87,106,67,58,1,,BRAKE,normal
6876,687.6,2026-04-22T08:40:40.951836+00:00,0x18F185A0,255,255,11,0,96,41,0,0,1,,BRAKE,normal
6876,687.6,2026-04-22T08:40:40.951836+00:00,0x18F189A0,23,0,6,0,0,0,0,0,1,,BRAKE,normal
6876,687.6,2026-04-22T08:40:40.951836+00:00,0x18F190A0,54,3,2,3,219,0,0,0,1,,BRAKE,normal
6877,687.7,2026-04-22T08:40:40.952014+00:00,0x18F181A0,0,1,0,52,92,27,12,2,1,,BRAKE,normal
6877,687.7,2026-04-22T08:40:40.952014+00:00,0x18F182A0,169,36,155,119,0,0,0,0,1,,BRAKE,normal
6877,687.7,2026-04-22T08:40:40.952014+00:00,0x18F183A0,144,1,0,0,174,2,48,3,1,,BRAKE,normal
6877,687.7,2026-04-22T08:40:40.952014+00:00,0x18F184A0,123,101,52,54,87,108,67,58,1,,BRAKE,normal
6877,687.7,2026-04-22T08:40:40.952014+00:00,0x18F185A0,255,255,11,0,96,41,0,0,1,,BRAKE,normal
6877,687.7,2026-04-22T08:40:40.952014+00:00,0x18F189A0,23,0,6,0,0,0,0,0,1,,BRAKE,normal
6877,687.7,2026-04-22T08:40:40.952014+00:00,0x18F190A0,48,3,2,3,219,0,0,0,1,,BRAKE,normal
6878,687.8,2026-04-22T08:40:40.952191+00:00,0x18F181A0,0,1,0,52,92,27,12,2,1,,BRAKE,normal
6878,687.8,2026-04-22T08:40:40.952191+00:00,0x18F182A0,170,35,155,119,0,0,0,0,1,,BRAKE,normal
6878,687.8,2026-04-22T08:40:40.952191+00:00,0x18F183A0,144,1,0,0,175,2,50,3,1,,BRAKE,normal
6878,687.8,2026-04-22T08:40:40.952191+00:00,0x18F184A0,123,101,52,54,87,108,67,58,1,,BRAKE,normal
6878,687.8,2026-04-22T08:40:40.952191+00:00,0x18F185A0,255,255,11,0,96,41,0,0,1,,BRAKE,normal
6878,687.8,2026-04-22T08:40:40.952191+00:00,0x18F189A0,23,0,6,0,0,0,0,0,1,,BRAKE,normal
6878,687.8,2026-04-22T08:40:40.952191+00:00,0x18F190A0,50,3,2,3,221,0,0,0,1,,BRAKE,normal
6879,687.9,2026-04-22T08:40:40.952368+00:00,0x18F181A0,0,1,0,52,92,27,12,2,1,,BRAKE,normal
6879,687.9,2026-04-22T08:40:40.952368+00:00,0x18F182A0,171,37,152,118,0,0,0,0,1,,BRAKE,normal
6879,687.9,2026-04-22T08:40:40.952368+00:00,0x18F183A0,144,1,0,0,166,2,31,3,1,,BRAKE,normal
6879,687.9,2026-04-22T08:40:40.952368+00:00,0x18F184A0,123,101,52,54,87,106,67,58,1,,BRAKE,normal
6879,687.9,2026-04-22T08:40:40.952368+00:00,0x18F185A0,255,255,11,0,96,41,0,0,1,,BRAKE,normal
6879,687.9,2026-04-22T08:40:40.952368+00:00,0x18F189A0,23,0,5,0,0,0,0,0,1,,BRAKE,normal
6879,687.9,2026-04-22T08:40:40.952368+00:00,0x18F190A0,31,3,2,3,219,0,0,0,1,,BRAKE,normal
6880,688.0,2026-04-22T08:40:40.952549+00:00,0x18F181A0,0,1,0,52,92,27,12,2,1,,FORWARD,normal
6880,688.0,2026-04-22T08:40:40.952549+00:00,0x18F182A0,158,56,155,117,0,0,0,0,1,,FORWARD,normal
6880,688.0,2026-04-22T08:40:40.952549+00:00,0x18F183A0,144,1,1,0,33,3,37,3,1,,FORWARD,normal
6880,688.0,2026-04-22T08:40:40.952549+00:00,0x18F184A0,124,101,52,55,87,110,67,58,1,,FORWARD,normal
6880,688.0,2026-04-22T08:40:40.952549+00:00,0x18F185A0,255,255,11,0,96,41,0,0,1,,FORWARD,normal
6880,688.0,2026-04-22T08:40:40.952549+00:00,0x18F189A0,23,0,6,0,0,0,0,0,1,,FORWARD,normal
6880,688.0,2026-04-22T08:40:40.952549+00:00,0x18F190A0,37,3,2,3,218,0,0,0,1,,FORWARD,normal
6881,688.1,2026-04-22T08:40:40.952727+00:00,0x18F181A0,0,1,0,52,92,27,12,2,1,,FORWARD,normal
6881,688.1,2026-04-22T08:40:40.952727+00:00,0x18F182A0,157,57,153,117,0,0,0,0,1,,FORWARD,normal
6881,688.1,2026-04-22T08:40:40.952727+00:00,0x18F183A0,144,1,2,0,18,3,28,3,1,,FORWARD,normal
6881,688.1,2026-04-22T08:40:40.952727+00:00,0x18F184A0,124,102,53,55,87,109,67,58,1,,FORWARD,normal
6881,688.1,2026-04-22T08:40:40.952727+00:00,0x18F185A0,255,255,11,0,96,41,0,0,1,,FORWARD,normal
6881,688.1,2026-04-22T08:40:40.952727+00:00,0x18F189A0,23,0,6,0,0,0,0,0,1,,FORWARD,normal
6881,688.1,2026-04-22T08:40:40.952727+00:00,0x18F190A0,28,3,2,3,219,0,0,0,1,,FORWARD,normal
6882,688.2,2026-04-22T08:40:40.952907+00:00,0x18F181A0,0,1,0,52,92,27,12,2,1,,FORWARD,normal
6882,688.2,2026-04-22T08:40:40.952907+00:00,0x18F182A0,155,57,155,118,0,0,0,0,1,,FORWARD,normal
6882,688.2,2026-04-22T08:40:40.952907+00:00,0x18F183A0,144,1,4,0,16,3,48,3,1,,FORWARD,normal
6882,688.2,2026-04-22T08:40:40.952907+00:00,0x18F184A0,124,101,53,55,87,110,67,58,1,,FORWARD,normal
6882,688.2,2026-04-22T08:40:40.952907+00:00,0x18F185A0,255,255,11,0,96,41,0,0,1,,FORWARD,normal
6882,688.2,2026-04-22T08:40:40.952907+00:00,0x18F189A0,23,0,6,0,0,0,0,0,1,,FORWARD,normal
6882,688.2,2026-04-22T08:40:40.952907+00:00,0x18F190A0,48,3,2,3,219,0,0,0,1,,FORWARD,normal
6883,688.3,2026-04-22T08:40:40.953086+00:00,0x18F181A0,0,2,0,52,92,27,12,2,1,,FORWARD,normal
6883,688.3,2026-04-22T08:40:40.953086+00:00,0x18F182A0,156,54,155,118,0,0,0,0,1,,FORWARD,normal
6883,688.3,2026-04-22T08:40:40.953086+00:00,0x18F183A0,144,1,6,0,48,3,33,3,1,,FORWARD,normal
6883,688.3,2026-04-22T08:40:40.953086+00:00,0x18F184A0,124,101,53,55,87,110,67,58,1,,FORWARD,normal
6883,688.3,2026-04-22T08:40:40.953086+00:00,0x18F185A0,255,255,11,0,96,41,0,0,1,,FORWARD,normal
6883,688.3,2026-04-22T08:40:40.953086+00:00,0x18F189A0,23,0,6,0,0,0,0,0,1,,FORWARD,normal
6883,688.3,2026-04-22T08:40:40.953086+00:00,0x18F190A0,33,3,2,3,219,0,0,0,1,,FORWARD,normal
6884,688.4,2026-04-22T08:40:40.953266+00:00,0x18F181A0,0,2,0,52,92,27,12,2,1,,FORWARD,normal
6884,688.4,2026-04-22T08:40:40.953266+00:00,0x18F182A0,158,56,155,118,0,0,0,0,1,,FORWARD,normal
6884,688.4,2026-04-22T08:40:40.953266+00:00,0x18F183A0,144,1,7,0,36,3,35,3,1,,FORWARD,normal
6884,688.4,2026-04-22T08:40:40.953266+00:00,0x18F184A0,124,101,53,55,87,108,67,58,1,,FORWARD,normal
6884,688.4,2026-04-22T08:40:40.953266+00:00,0x18F185A0,255,255,11,0,96,41,0,0,1,,FORWARD,normal
6884,688.4,2026-04-22T08:40:40.953266+00:00,0x18F189A0,23,0,6,0,0,0,0,0,1,,FORWARD,normal
6884,688.4,2026-04-22T08:40:40.953266+00:00,0x18F190A0,35,3,2,3,220,0,0,0,1,,FORWARD,normal
6885,688.5,2026-04-22T08:40:40.953444+00:00,0x18F181A0,0,2,0,52,92,27,12,2,1,,FORWARD,normal
6885,688.5,2026-04-22T08:40:40.953444+00:00,0x18F182A0,159,58,156,116,0,0,0,0,1,,FORWARD,normal
6885,688.5,2026-04-22T08:40:40.953444+00:00,0x18F183A0,144,1,9,0,39,3,39,3,1,,FORWARD,normal
6885,688.5,2026-04-22T08:40:40.953444+00:00,0x18F184A0,124,102,53,55,87,110,67,58,1,,FORWARD,normal
6885,688.5,2026-04-22T08:40:40.953444+00:00,0x18F185A0,255,255,11,0,96,41,0,0,1,,FORWARD,normal
6885,688.5,2026-04-22T08:40:40.953444+00:00,0x18F189A0,23,0,6,0,0,0,0,0,1,,FORWARD,normal
6885,688.5,2026-04-22T08:40:40.953444+00:00,0x18F190A0,39,3,2,3,217,0,0,0,1,,FORWARD,normal
6886,688.6,2026-04-22T08:40:40.953713+00:00,0x18F181A0,0,2,0,53,92,27,12,2,1,,FORWARD,normal
6886,688.6,2026-04-22T08:40:40.953713+00:00,0x18F182A0,157,55,156,117,0,0,0,0,1,,FORWARD,normal
6886,688.6,2026-04-22T08:40:40.953713+00:00,0x18F183A0,144,1,10,0,29,3,28,3,1,,FORWARD,normal
6886,688.6,2026-04-22T08:40:40.953713+00:00,0x18F184A0,124,101,53,56,87,109,67,58,1,,FORWARD,normal
6886,688.6,2026-04-22T08:40:40.953713+00:00,0x18F185A0,255,255,11,0,96,41,0,0,1,,FORWARD,normal
6886,688.6,2026-04-22T08:40:40.953713+00:00,0x18F189A0,23,0,6,0,0,0,0,0,1,,FORWARD,normal
