序号,方向,CAN通道,时间标识,增量时间（秒）,帧ID,帧类别,帧类型,帧格式,数据类别,DLC(数据长度,数据
197,接收,1,2026-05-05 14:58:17.869.199,0.000581,181,报文帧,数据帧,标准帧,CAN,8,00 01 00 28 51 18 00 00
198,接收,1,2026-05-05 14:58:17.869.687,0.000488,182,报文帧,数据帧,标准帧,CAN,8,03 00 94 00 1b 00 7b 00
199,接收,1,2026-05-05 14:58:17.870.160,0.000473,183,报文帧,数据帧,标准帧,CAN,8,00 00 5c 00 59 00 64 00
200,接收,1,2026-05-05 14:58:17.870.649,0.000489,184,报文帧,数据帧,标准帧,CAN,8,35 0b 20 03 24 01 d2 00
201,接收,1,2026-05-05 14:58:17.871.121,0.000472,185,报文帧,数据帧,标准帧,CAN,8,35 0b 00 00 00 02 36 36
202,接收,1,2026-05-05 14:58:17.871.602,0.000481,186,报文帧,数据帧,标准帧,CAN,8,b0 15 00 00 22 89 00 00
203,接收,1,2026-05-05 14:58:17.872.075,0.000473,191,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 00 00
204,接收,1,2026-05-05 14:58:17.873.643,0.001568,11,报文帧,数据帧,标准帧,CAN,8,f6 80 00 00 00 00 00 00
205,接收,1,2026-05-05 14:58:17.903.621,0.029978,18d,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 00 00
206,接收,1,2026-05-05 14:58:17.968.628,0.065007,12,报文帧,数据帧,标准帧,CAN,4,00 03 00 00
207,接收,1,2026-05-05 14:58:17.996.431,0.027803,18d,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 01 00
208,接收,1,2026-05-05 14:58:18.059.390,0.062959,10,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 00 00
209,接收,1,2026-05-05 14:58:18.096.424,0.037034,18d,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 00 00
210,接收,1,2026-05-05 14:58:18.154.517,0.058093,11,报文帧,数据帧,标准帧,CAN,8,f6 80 00 00 00 00 00 00
211,接收,1,2026-05-05 14:58:18.223.605,0.069088,18d,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 01 00
212,接收,1,2026-05-05 14:58:18.249.624,0.026019,12,报文帧,数据帧,标准帧,CAN,4,00 03 00 00
213,接收,1,2026-05-05 14:58:18.296.414,0.046790,18d,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 00 00
214,接收,1,2026-05-05 14:58:18.340.373,0.043959,10,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 00 00
215,接收,1,2026-05-05 14:58:18.364.094,0.023721,18f181a0,报文帧,数据帧,扩展帧,CAN,8,00 01 00 28 51 18 00 00
216,接收,1,2026-05-05 14:58:18.364.662,0.000568,18f182a0,报文帧,数据帧,扩展帧,CAN,8,03 00 1b 00 94 00 7b 00
217,接收,1,2026-05-05 14:58:18.365.223,0.000561,18f183a0,报文帧,数据帧,扩展帧,CAN,8,35 0b 00 00 22 03 24 01
218,接收,1,2026-05-05 14:58:18.365.779,0.000556,18f184a0,报文帧,数据帧,扩展帧,CAN,8,d2 00 34 00 31 00 3c 00
219,接收,1,2026-05-05 14:58:18.366.352,0.000573,18f185a0,报文帧,数据帧,扩展帧,CAN,8,b0 15 00 00 22 89 00 00
220,接收,1,2026-05-05 14:58:18.366.909,0.000557,18f186a0,报文帧,数据帧,扩展帧,CAN,8,02 01 01 01 01 00 36 36
221,接收,1,2026-05-05 14:58:18.367.465,0.000556,18f187a0,报文帧,数据帧,扩展帧,CAN,8,02 02 02 01 02 02 02 02
222,接收,1,2026-05-05 14:58:18.368.030,0.000565,18f188a0,报文帧,数据帧,扩展帧,CAN,8,02 02 00 00 00 02 01 02
223,接收,1,2026-05-05 14:58:18.368.599,0.000569,18f190a0,报文帧,数据帧,扩展帧,CAN,8,02 00 00 00 00 00 00 00
224,接收,1,2026-05-05 14:58:18.369.179,0.000580,181,报文帧,数据帧,标准帧,CAN,8,00 01 00 28 51 18 00 00
225,接收,1,2026-05-05 14:58:18.369.668,0.000489,182,报文帧,数据帧,标准帧,CAN,8,03 00 94 00 1b 00 7b 00
226,接收,1,2026-05-05 14:58:18.370.141,0.000473,183,报文帧,数据帧,标准帧,CAN,8,00 00 5c 00 59 00 64 00
227,接收,1,2026-05-05 14:58:18.370.629,0.000488,184,报文帧,数据帧,标准帧,CAN,8,35 0b 22 03 24 01 d2 00
228,接收,1,2026-05-05 14:58:18.371.102,0.000473,185,报文帧,数据帧,标准帧,CAN,8,35 0b 00 00 00 02 36 36
229,接收,1,2026-05-05 14:58:18.371.583,0.000481,186,报文帧,数据帧,标准帧,CAN,8,b0 15 00 00 22 89 00 00
230,接收,1,2026-05-05 14:58:18.372.055,0.000472,191,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 00 00
231,接收,1,2026-05-05 14:58:18.396.410,0.024355,18d,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 01 00
232,接收,1,2026-05-05 14:58:18.435.490,0.039080,11,报文帧,数据帧,标准帧,CAN,8,f6 80 00 00 00 00 00 00
233,接收,1,2026-05-05 14:58:18.530.511,0.095021,12,报文帧,数据帧,标准帧,CAN,4,00 03 00 00
234,接收,1,2026-05-05 14:58:18.543.586,0.013075,18d,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 00 00
235,接收,1,2026-05-05 14:58:18.596.396,0.052810,18d,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 01 00
236,接收,1,2026-05-05 14:58:18.621.311,0.024915,10,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 00 00
237,接收,1,2026-05-05 14:58:18.703.579,0.082268,18d,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 00 00
238,接收,1,2026-05-05 14:58:18.716.473,0.012894,11,报文帧,数据帧,标准帧,CAN,8,f6 80 00 00 00 00 00 00
239,接收,1,2026-05-05 14:58:18.791.837,0.075364,18d,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 01 00
240,接收,1,2026-05-05 14:58:18.811.469,0.019632,12,报文帧,数据帧,标准帧,CAN,4,00 03 00 00
241,接收,1,2026-05-05 14:58:18.864.085,0.052616,18f181a0,报文帧,数据帧,扩展帧,CAN,8,00 01 00 28 51 17 00 00
242,接收,1,2026-05-05 14:58:18.864.650,0.000565,18f182a0,报文帧,数据帧,扩展帧,CAN,8,02 00 1a 00 94 00 7b 00
243,接收,1,2026-05-05 14:58:18.865.215,0.000565,18f183a0,报文帧,数据帧,扩展帧,CAN,8,32 0b 00 00 23 03 24 01
244,接收,1,2026-05-05 14:58:18.865.775,0.000560,18f184a0,报文帧,数据帧,扩展帧,CAN,8,d2 00 35 00 31 00 3c 00
245,接收,1,2026-05-05 14:58:18.866.344,0.000569,18f185a0,报文帧,数据帧,扩展帧,CAN,8,b0 15 00 00 23 89 00 00
246,接收,1,2026-05-05 14:58:18.866.905,0.000561,18f186a0,报文帧,数据帧,扩展帧,CAN,8,02 01 01 01 01 00 36 36
247,接收,1,2026-05-05 14:58:18.867.461,0.000556,18f187a0,报文帧,数据帧,扩展帧,CAN,8,02 02 02 01 02 02 02 02
248,接收,1,2026-05-05 14:58:18.868.026,0.000565,18f188a0,报文帧,数据帧,扩展帧,CAN,8,02 02 00 00 00 02 01 02
249,接收,1,2026-05-05 14:58:18.868.594,0.000568,18f190a0,报文帧,数据帧,扩展帧,CAN,8,02 00 00 00 00 00 00 00
250,接收,1,2026-05-05 14:58:18.869.175,0.000581,181,报文帧,数据帧,标准帧,CAN,8,00 01 00 28 51 17 00 00
251,接收,1,2026-05-05 14:58:18.869.656,0.000481,182,报文帧,数据帧,标准帧,CAN,8,02 00 94 00 1a 00 7b 00
252,接收,1,2026-05-05 14:58:18.870.140,0.000484,183,报文帧,数据帧,标准帧,CAN,8,00 00 5d 00 59 00 64 00
253,接收,1,2026-05-05 14:58:18.870.621,0.000481,184,报文帧,数据帧,标准帧,CAN,8,32 0b 23 03 24 01 d2 00
254,接收,1,2026-05-05 14:58:18.871.098,0.000477,185,报文帧,数据帧,标准帧,CAN,8,32 0b 00 00 00 02 36 36
255,接收,1,2026-05-05 14:58:18.871.574,0.000476,186,报文帧,数据帧,标准帧,CAN,8,b0 15 00 00 23 89 00 00
256,接收,1,2026-05-05 14:58:18.872.047,0.000473,191,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 00 00
257,接收,1,2026-05-05 14:58:18.896.381,0.024334,18d,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 00 00
258,接收,1,2026-05-05 14:58:18.902.237,0.005856,10,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 00 00
259,接收,1,2026-05-05 14:58:18.997.473,0.095236,11,报文帧,数据帧,标准帧,CAN,8,f6 80 00 00 00 00 00 00
260,接收,1,2026-05-05 14:58:19.023.564,0.026091,18d,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 01 00
261,接收,1,2026-05-05 14:58:19.088.163,0.064599,12,报文帧,数据帧,标准帧,CAN,4,00 03 00 00
262,接收,1,2026-05-05 14:58:19.096.371,0.008208,18d,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 00 00
263,接收,1,2026-05-05 14:58:19.183.353,0.086982,10,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 00 00
264,接收,1,2026-05-05 14:58:19.196.365,0.013012,18d,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 01 00
265,接收,1,2026-05-05 14:58:19.278.640,0.082275,11,报文帧,数据帧,标准帧,CAN,8,f6 80 00 00 00 00 00 00
266,接收,1,2026-05-05 14:58:19.343.545,0.064905,18d,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 00 00
267,接收,1,2026-05-05 14:58:19.364.074,0.020529,18f181a0,报文帧,数据帧,扩展帧,CAN,8,00 01 00 28 51 18 00 00
268,接收,1,2026-05-05 14:58:19.364.642,0.000568,18f182a0,报文帧,数据帧,扩展帧,CAN,8,03 00 1b 00 94 00 7b 00
269,接收,1,2026-05-05 14:58:19.365.202,0.000560,18f183a0,报文帧,数据帧,扩展帧,CAN,8,32 0b 00 00 22 03 24 01
270,接收,1,2026-05-05 14:58:19.365.767,0.000565,18f184a0,报文帧,数据帧,扩展帧,CAN,8,d2 00 35 00 31 00 3c 00
271,接收,1,2026-05-05 14:58:19.366.336,0.000569,18f185a0,报文帧,数据帧,扩展帧,CAN,8,b0 15 00 00 23 89 00 00
272,接收,1,2026-05-05 14:58:19.366.896,0.000560,18f186a0,报文帧,数据帧,扩展帧,CAN,8,02 01 01 01 01 00 36 36
273,接收,1,2026-05-05 14:58:19.367.453,0.000557,18f187a0,报文帧,数据帧,扩展帧,CAN,8,02 02 02 01 02 02 02 02
274,接收,1,2026-05-05 14:58:19.368.018,0.000565,18f188a0,报文帧,数据帧,扩展帧,CAN,8,02 02 00 00 00 02 01 02
275,接收,1,2026-05-05 14:58:19.368.586,0.000568,18f190a0,报文帧,数据帧,扩展帧,CAN,8,02 00 00 00 00 00 00 00
276,接收,1,2026-05-05 14:58:19.369.167,0.000581,181,报文帧,数据帧,标准帧,CAN,8,00 01 00 28 51 18 00 00
277,接收,1,2026-05-05 14:58:19.369.655,0.000488,12,报文帧,数据帧,标准帧,CAN,4,00 03 00 00
278,接收,1,2026-05-05 14:58:19.370.008,0.000353,183,报文帧,数据帧,标准帧,CAN,8,00 00 5d 00 59 00 64 00
279,接收,1,2026-05-05 14:58:19.370.489,0.000481,184,报文帧,数据帧,标准帧,CAN,8,32 0b 22 03 24 01 d2 00
280,接收,1,2026-05-05 14:58:19.370.966,0.000477,185,报文帧,数据帧,标准帧,CAN,8,32 0b 00 00 00 02 36 36
281,接收,1,2026-05-05 14:58:19.371.442,0.000476,186,报文帧,数据帧,标准帧,CAN,8,b0 15 00 00 23 89 00 00
282,接收,1,2026-05-05 14:58:19.371.915,0.000473,191,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 00 00
283,接收,1,2026-05-05 14:58:19.396.353,0.024438,18d,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 01 00
284,接收,1,2026-05-05 14:58:19.464.556,0.068203,10,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 00 00
285,接收,1,2026-05-05 14:58:19.503.538,0.038982,18d,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 00 00
286,接收,1,2026-05-05 14:58:19.559.758,0.056220,11,报文帧,数据帧,标准帧,CAN,8,f6 80 00 00 00 00 00 00
287,接收,1,2026-05-05 14:58:19.591.797,0.032039,18d,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 01 00
288,接收,1,2026-05-05 14:58:19.650.501,0.058704,12,报文帧,数据帧,标准帧,CAN,4,00 03 00 00
289,接收,1,2026-05-05 14:58:19.696.339,0.045838,18d,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 00 00
290,接收,1,2026-05-05 14:58:19.745.837,0.049498,10,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 00 00
291,接收,1,2026-05-05 14:58:19.823.520,0.077683,18d,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 01 00
292,接收,1,2026-05-05 14:58:19.836.862,0.013342,11,报文帧,数据帧,标准帧,CAN,8,af 80 00 00 00 00 00 00
293,接收,1,2026-05-05 14:58:19.864.063,0.027201,18f181a0,报文帧,数据帧,扩展帧,CAN,8,00 01 00 28 51 18 00 00
294,接收,1,2026-05-05 14:58:19.864.631,0.000568,18f182a0,报文帧,数据帧,扩展帧,CAN,8,03 00 1b 00 94 00 7b 00
295,接收,1,2026-05-05 14:58:19.865.192,0.000561,18f183a0,报文帧,数据帧,扩展帧,CAN,8,32 0b 00 00 1b 03 24 01
296,接收,1,2026-05-05 14:58:19.865.752,0.000560,18f184a0,报文帧,数据帧,扩展帧,CAN,8,d2 00 35 00 31 00 3c 00
297,接收,1,2026-05-05 14:58:19.866.321,0.000569,18f185a0,报文帧,数据帧,扩展帧,CAN,8,b0 15 00 00 24 89 00 00
298,接收,1,2026-05-05 14:58:19.866.882,0.000561,18f186a0,报文帧,数据帧,扩展帧,CAN,8,02 01 01 01 01 00 36 36
299,接收,1,2026-05-05 14:58:19.867.438,0.000556,18f187a0,报文帧,数据帧,扩展帧,CAN,8,02 02 02 01 02 02 02 02
300,接收,1,2026-05-05 14:58:19.868.003,0.000565,18f188a0,报文帧,数据帧,扩展帧,CAN,8,02 02 00 00 00 02 01 02
301,接收,1,2026-05-05 14:58:19.868.572,0.000569,18f190a0,报文帧,数据帧,扩展帧,CAN,8,02 00 00 00 00 00 00 00
302,接收,1,2026-05-05 14:58:19.869.152,0.000580,181,报文帧,数据帧,标准帧,CAN,8,00 01 00 28 51 18 00 00
303,接收,1,2026-05-05 14:58:19.869.641,0.000489,182,报文帧,数据帧,标准帧,CAN,8,03 00 94 00 1b 00 7b 00
304,接收,1,2026-05-05 14:58:19.870.113,0.000472,183,报文帧,数据帧,标准帧,CAN,8,00 00 5d 00 59 00 64 00
305,接收,1,2026-05-05 14:58:19.870.594,0.000481,184,报文帧,数据帧,标准帧,CAN,8,32 0b 1b 03 24 01 d2 00
306,接收,1,2026-05-05 14:58:19.871.067,0.000473,185,报文帧,数据帧,标准帧,CAN,8,32 0b 00 00 00 02 36 36
307,接收,1,2026-05-05 14:58:19.871.543,0.000476,186,报文帧,数据帧,标准帧,CAN,8,b0 15 00 00 24 89 00 00
308,接收,1,2026-05-05 14:58:19.872.016,0.000473,191,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 00 00
309,接收,1,2026-05-05 14:58:19.896.326,0.024310,18d,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 00 00
310,接收,1,2026-05-05 14:58:19.931.875,0.035549,12,报文帧,数据帧,标准帧,CAN,4,00 03 00 00
311,接收,1,2026-05-05 14:58:19.996.324,0.064449,18d,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 01 00
312,接收,1,2026-05-05 14:58:20.026.998,0.030674,10,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 00 00
313,接收,1,2026-05-05 14:58:20.117.780,0.090782,11,报文帧,数据帧,标准帧,CAN,8,af 80 00 00 00 00 00 00
314,接收,1,2026-05-05 14:58:20.143.503,0.025723,18d,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 00 00
315,接收,1,2026-05-05 14:58:20.196.312,0.052809,18d,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 01 00
316,接收,1,2026-05-05 14:58:20.212.805,0.016493,12,报文帧,数据帧,标准帧,CAN,4,00 03 00 00
317,接收,1,2026-05-05 14:58:20.303.492,0.090687,18d,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 00 00
318,接收,1,2026-05-05 14:58:20.307.999,0.004507,10,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 00 00
319,接收,1,2026-05-05 14:58:20.364.056,0.056057,18f181a0,报文帧,数据帧,扩展帧,CAN,8,00 01 00 28 51 17 00 00
320,接收,1,2026-05-05 14:58:20.364.620,0.000564,18f182a0,报文帧,数据帧,扩展帧,CAN,8,02 00 1a 00 94 00 7b 00
321,接收,1,2026-05-05 14:58:20.365.185,0.000565,18f183a0,报文帧,数据帧,扩展帧,CAN,8,39 0b 00 00 20 03 24 01
322,接收,1,2026-05-05 14:58:20.365.745,0.000560,18f184a0,报文帧,数据帧,扩展帧,CAN,8,d2 00 35 00 31 00 3c 00
323,接收,1,2026-05-05 14:58:20.366.314,0.000569,18f185a0,报文帧,数据帧,扩展帧,CAN,8,b0 15 00 00 24 89 00 00
324,接收,1,2026-05-05 14:58:20.366.875,0.000561,18f186a0,报文帧,数据帧,扩展帧,CAN,8,02 01 01 01 01 00 36 36
325,接收,1,2026-05-05 14:58:20.367.431,0.000556,18f187a0,报文帧,数据帧,扩展帧,CAN,8,02 02 02 01 02 02 02 02
326,接收,1,2026-05-05 14:58:20.367.996,0.000565,18f188a0,报文帧,数据帧,扩展帧,CAN,8,02 02 00 00 00 02 01 02
327,接收,1,2026-05-05 14:58:20.368.565,0.000569,18f190a0,报文帧,数据帧,扩展帧,CAN,8,02 00 00 00 00 00 00 00
328,接收,1,2026-05-05 14:58:20.369.145,0.000580,181,报文帧,数据帧,标准帧,CAN,8,00 01 00 28 51 17 00 00
329,接收,1,2026-05-05 14:58:20.369.626,0.000481,182,报文帧,数据帧,标准帧,CAN,8,02 00 94 00 1a 00 7b 00
330,接收,1,2026-05-05 14:58:20.370.111,0.000485,183,报文帧,数据帧,标准帧,CAN,8,00 00 5d 00 59 00 64 00
331,接收,1,2026-05-05 14:58:20.370.591,0.000480,184,报文帧,数据帧,标准帧,CAN,8,39 0b 20 03 24 01 d2 00
332,接收,1,2026-05-05 14:58:20.371.064,0.000473,185,报文帧,数据帧,标准帧,CAN,8,39 0b 00 00 00 02 36 36
333,接收,1,2026-05-05 14:58:20.371.541,0.000477,186,报文帧,数据帧,标准帧,CAN,8,b0 15 00 00 24 89 00 00
334,接收,1,2026-05-05 14:58:20.372.013,0.000472,191,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 00 00
335,接收,1,2026-05-05 14:58:20.391.752,0.019739,18d,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 01 00
336,接收,1,2026-05-05 14:58:20.398.763,0.007011,11,报文帧,数据帧,标准帧,CAN,8,fe 80 00 00 00 00 00 00
337,接收,1,2026-05-05 14:58:20.493.740,0.094977,12,报文帧,数据帧,标准帧,CAN,4,00 03 00 00
338,接收,1,2026-05-05 14:58:20.496.296,0.002556,18d,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 00 00
339,接收,1,2026-05-05 14:58:20.584.582,0.088286,10,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 00 00
340,接收,1,2026-05-05 14:58:20.623.475,0.038893,18d,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 01 00
341,接收,1,2026-05-05 14:58:20.679.736,0.056261,11,报文帧,数据帧,标准帧,CAN,8,fe 80 00 00 00 00 00 00
342,接收,1,2026-05-05 14:58:20.696.284,0.016548,18d,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 00 00
343,接收,1,2026-05-05 14:58:20.774.780,0.078496,12,报文帧,数据帧,标准帧,CAN,4,00 03 00 00
344,接收,1,2026-05-05 14:58:20.796.279,0.021499,18d,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 01 00
345,接收,1,2026-05-05 14:58:20.864.047,0.067768,18f181a0,报文帧,数据帧,扩展帧,CAN,8,00 01 00 28 51 17 00 00
346,接收,1,2026-05-05 14:58:20.864.611,0.000564,18f182a0,报文帧,数据帧,扩展帧,CAN,8,03 00 1a 00 94 00 7b 00
347,接收,1,2026-05-05 14:58:20.865.172,0.000561,18f183a0,报文帧,数据帧,扩展帧,CAN,8,39 0b 00 00 1b 03 24 01
348,接收,1,2026-05-05 14:58:20.865.732,0.000560,10,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 00 00
349,接收,1,2026-05-05 14:58:20.866.241,0.000509,18f184a0,报文帧,数据帧,扩展帧,CAN,8,d2 00 35 00 31 00 3c 00
350,接收,1,2026-05-05 14:58:20.866.810,0.000569,18f185a0,报文帧,数据帧,扩展帧,CAN,8,b0 15 00 00 25 89 00 00
351,接收,1,2026-05-05 14:58:20.867.367,0.000557,18f186a0,报文帧,数据帧,扩展帧,CAN,8,02 01 01 01 01 00 36 36
352,接收,1,2026-05-05 14:58:20.867.923,0.000556,18f187a0,报文帧,数据帧,扩展帧,CAN,8,02 02 02 01 02 02 02 02
353,接收,1,2026-05-05 14:58:20.868.488,0.000565,18f188a0,报文帧,数据帧,扩展帧,CAN,8,02 02 00 00 00 02 01 02
354,接收,1,2026-05-05 14:58:20.869.057,0.000569,18f190a0,报文帧,数据帧,扩展帧,CAN,8,02 00 00 00 00 00 00 00
355,接收,1,2026-05-05 14:58:20.869.637,0.000580,181,报文帧,数据帧,标准帧,CAN,8,00 01 00 28 51 17 00 00
356,接收,1,2026-05-05 14:58:20.870.118,0.000481,182,报文帧,数据帧,标准帧,CAN,8,03 00 94 00 1a 00 7b 00
357,接收,1,2026-05-05 14:58:20.870.599,0.000481,183,报文帧,数据帧,标准帧,CAN,8,00 00 5d 00 59 00 64 00
358,接收,1,2026-05-05 14:58:20.871.079,0.000480,184,报文帧,数据帧,标准帧,CAN,8,39 0b 1b 03 24 01 d2 00
359,接收,1,2026-05-05 14:58:20.871.548,0.000469,185,报文帧,数据帧,标准帧,CAN,8,39 0b 00 00 00 02 36 36
360,接收,1,2026-05-05 14:58:20.872.024,0.000476,186,报文帧,数据帧,标准帧,CAN,8,b0 15 00 00 25 89 00 00
361,接收,1,2026-05-05 14:58:20.872.497,0.000473,191,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 00 00
362,接收,1,2026-05-05 14:58:20.943.457,0.070960,18d,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 00 00
363,接收,1,2026-05-05 14:58:20.960.790,0.017333,11,报文帧,数据帧,标准帧,CAN,8,fe 80 00 00 00 00 00 00
364,接收,1,2026-05-05 14:58:20.996.268,0.035478,18d,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 01 00
365,接收,1,2026-05-05 14:58:21.055.816,0.059548,12,报文帧,数据帧,标准帧,CAN,4,00 03 00 00
366,接收,1,2026-05-05 14:58:21.103.450,0.047634,18d,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 00 00
367,接收,1,2026-05-05 14:58:21.146.521,0.043071,10,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 00 00
368,接收,1,2026-05-05 14:58:21.191.711,0.045190,18d,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 01 00
369,接收,1,2026-05-05 14:58:21.241.749,0.050038,11,报文帧,数据帧,标准帧,CAN,8,fe 80 00 00 00 00 00 00
370,接收,1,2026-05-05 14:58:21.296.254,0.054505,18d,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 00 00
371,接收,1,2026-05-05 14:58:21.336.758,0.040504,12,报文帧,数据帧,标准帧,CAN,4,00 03 00 00
372,接收,1,2026-05-05 14:58:21.364.034,0.027276,18f181a0,报文帧,数据帧,扩展帧,CAN,8,00 01 00 28 51 18 00 00
373,接收,1,2026-05-05 14:58:21.364.603,0.000569,18f182a0,报文帧,数据帧,扩展帧,CAN,8,03 00 1b 00 94 00 7b 00
374,接收,1,2026-05-05 14:58:21.365.163,0.000560,18f183a0,报文帧,数据帧,扩展帧,CAN,8,2f 0b 00 00 27 03 24 01
375,接收,1,2026-05-05 14:58:21.365.724,0.000561,18f184a0,报文帧,数据帧,扩展帧,CAN,8,d3 00 35 00 31 00 3c 00
376,接收,1,2026-05-05 14:58:21.366.293,0.000569,18f185a0,报文帧,数据帧,扩展帧,CAN,8,b0 15 00 00 25 89 00 00
377,接收,1,2026-05-05 14:58:21.366.849,0.000556,18f186a0,报文帧,数据帧,扩展帧,CAN,8,02 01 01 01 01 00 36 36
378,接收,1,2026-05-05 14:58:21.367.406,0.000557,18f187a0,报文帧,数据帧,扩展帧,CAN,8,02 02 02 01 02 02 02 02
379,接收,1,2026-05-05 14:58:21.367.970,0.000564,18f188a0,报文帧,数据帧,扩展帧,CAN,8,02 02 00 00 00 02 01 02
380,接收,1,2026-05-05 14:58:21.368.539,0.000569,18f190a0,报文帧,数据帧,扩展帧,CAN,8,02 00 00 00 00 00 00 00
381,接收,1,2026-05-05 14:58:21.369.120,0.000581,181,报文帧,数据帧,标准帧,CAN,8,00 01 00 28 51 18 00 00
382,接收,1,2026-05-05 14:58:21.369.608,0.000488,182,报文帧,数据帧,标准帧,CAN,8,03 00 94 00 1b 00 7b 00
383,接收,1,2026-05-05 14:58:21.370.081,0.000473,183,报文帧,数据帧,标准帧,CAN,8,00 00 5d 00 59 00 64 00
384,接收,1,2026-05-05 14:58:21.370.562,0.000481,184,报文帧,数据帧,标准帧,CAN,8,2f 0b 27 03 24 01 d3 00
385,接收,1,2026-05-05 14:58:21.371.026,0.000464,185,报文帧,数据帧,标准帧,CAN,8,2f 0b 00 00 00 02 36 36
386,接收,1,2026-05-05 14:58:21.371.503,0.000477,186,报文帧,数据帧,标准帧,CAN,8,b0 15 00 00 25 89 00 00
387,接收,1,2026-05-05 14:58:21.371.976,0.000473,191,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 00 00
388,接收,1,2026-05-05 14:58:21.423.433,0.051457,18d,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 01 00
